measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
12,0,0,0,95,5,90
12,0,0,0,5,5,90
0,87,79,94,5,50,5
0,0,0,0,5,50,5
0,64,55,58,5,95,90
0,0,0,0,5,5,90
10,55,82,87,90,50,5
0,0,95,0,5,50,5
12,0,96,100,95,5,90
12,0,0,0,5,5,90
0,63,90,0,5,50,5
0,0,0,0,5,50,5
0,64,55,94,5,95,90
0,0,0,0,5,5,90
10,58,74,65,95,50,5
0,91,91,90,5,50,5
12,0,0,0,95,5,90
12,0,0,0,5,5,90
0,51,79,70,5,50,5
0,0,0,0,5,50,5
0,64,79,82,5,95,90
0,0,0,0,5,5,90
10,67,82,74,95,50,5
0,0,96,101,5,50,5
19,79,86,67,90,5,90
0,62,0,0,20,5,90
0,103,62,79,5,50,5
20,56,63,92,90,50,5
0,75,0,0,5,95,90
0,92,92,80,20,5,90
22,94,77,94,95,50,5
0,65,0,0,5,50,5
20,82,0,0,90,5,90
0,0,68,0,5,5,90
0,92,0,96,5,50,5
0,0,68,0,5,50,5
0,84,63,90,5,95,90
0,0,0,80,20,5,90
18,102,0,0,95,50,5
0,0,90,78,5,50,5
20,0,56,56,90,5,90
20,0,66,54,5,5,90
0,68,0,0,5,50,5
0,0,0,0,5,50,5
0,84,99,66,5,95,90
0,0,0,0,4,5,90
18,66,90,85,95,50,5
0,0,0,0,5,50,5
20,92,72,90,95,5,90
20,0,0,68,5,5,90
0,92,63,0,5,50,5
0,0,0,0,5,50,5
0,60,87,66,5,95,90
0,0,0,0,5,5,90
18,102,0,0,95,50,5
0,0,0,0,5,50,5
20,84,99,68,95,0,90
20,99,0,0,5,50,90
0,64,0,0,5,50,5
22,87,89,94,95,50,5
0,101,0,0,5,50,90
22,82,0,0,5,50,90
10,67,96,87,95,50,5
0,60,0,0,5,50,5